Name,temp_rmse,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_0_0034,5.97521968506112,10.110325,6.3815,0.14462500000000006,0.3660749999999999,1.3096875,0.26125,233.83975,0.5216250000000001
pe_basin_0_0035,5.021723952038491,10.149175,7.3705000000000025,2.2591750000000004,0.220375,1.8915625,0.56625,218.58775,0.070825
pe_basin_0_0036,6.373573428042239,10.188025,8.3595,1.027075,0.386225,0.0865625,0.36875,203.33575,0.11247500000000002
pe_basin_0_0037,7.039535273583641,10.226875,9.3485,-0.205025,0.240525,0.6684375,0.17125,188.08375,0.154125
pe_basin_0_0038,6.5009625123929915,10.265725,10.337500000000002,1.909525,0.4063749999999999,1.2503124999999995,0.47625,172.83175,0.1957750000000001
pe_basin_0_0039,7.203408723877095,10.304575,11.3265,0.677425,0.260675,1.8321875,0.27875000000000005,157.57975,0.237425
pe_basin_0_0040,6.3931688113305425,10.343425,12.3155,2.791975,0.4265249999999999,2.4140625,0.58375,142.32774999999995,0.279075
pe_basin_0_0041,7.157674906122227,10.382275,13.3045,1.559875,0.280825,0.6090625000000001,0.38625,127.07575,0.32072500000000004
pe_basin_0_0042,8.746491053115857,10.421125,14.293500000000002,0.32777500000000004,0.4466749999999999,1.1909375,0.18875000000000008,111.82375,0.362375
pe_basin_0_0043,4.73779937151928,10.459975,6.6395,2.442325,0.300975,1.7728125,0.49375,96.57175,0.404025
pe_basin_0_0044,6.037002942802391,10.498825,7.6285000000000025,1.210225,0.4668249999999999,2.3546875,0.29625,81.31975,0.445675
pe_basin_0_0045,6.885506365505138,10.537675,8.6175,-0.02187500000000001,0.321125,0.5496875,0.6012500000000001,66.06775,0.487325
pe_basin_0_0046,5.4099028852724995,10.576525,9.6065,2.0926750000000003,0.175425,1.1315625,0.40375,50.81575000000001,0.5289750000000001
pe_basin_0_0047,7.098022626910202,10.615375,10.5955,0.8605750000000001,0.341275,1.7134375,0.20625,35.56375,0.07817500000000001
pe_basin_0_0048,5.4472721999262665,10.654225,11.584500000000002,2.975125,0.195575,2.2953125,0.51125,20.31175,0.119825
pe_basin_0_0049,7.0594587557506525,10.693075,12.573500000000005,1.743025,0.361425,0.4903125,0.31375,5.05975,0.16147500000000006
pe_basin_0_0050,7.59974543105968,10.731925,13.562500000000002,0.5109250000000001,0.215725,1.0721874999999998,0.61875,373.01425,0.203125
pe_basin_0_0051,6.8201442549017175,10.770775,14.5515,2.625475,0.381575,1.6540625,0.42125,357.76225,0.244775
pe_basin_0_0052,5.076190736191725,10.809625,6.897500000000001,1.393375,0.235875,2.2359375,0.22375,342.51025,0.28642500000000004
pe_basin_0_0053,6.6002508793936725,10.848475,7.8865000000000025,0.16127499999999995,0.401725,0.4309375,0.52875,327.2582500000001,0.328075
pe_basin_0_0054,5.314869206843838,10.887325,8.8755,2.275825,0.256025,1.0128125,0.33125000000000004,312.00625,0.369725
pe_basin_0_0055,6.876324463456272,10.926175,9.8645,1.043725,0.421875,1.5946874999999998,0.63625,296.75425,0.4113750000000001
pe_basin_0_0056,7.60640151920567,10.965025,10.8535,-0.188375,0.276175,2.1765625,0.43875,281.50225,0.453025
pe_basin_0_0057,6.866008861332044,11.003875,11.8425,1.926175,0.4420249999999999,0.3715625,0.24125,266.25025,0.494675
pe_basin_0_0058,7.664773825949839,11.042725,12.831500000000002,0.6940750000000001,0.29632499999999995,0.9534375,0.54625,250.99825,0.536325
pe_basin_0_0059,6.6481140757274595,11.081575,13.820500000000004,2.808625,0.462175,1.5353125,0.34875,235.74625,0.085525
pe_basin_0_0060,7.497706692325152,11.120425,14.809500000000005,1.576525,0.31647499999999995,2.1171875,0.15125000000000002,220.49425,0.127175
pe_basin_0_0061,5.365658879802341,11.159275,7.1555,0.344425,0.170775,0.3121875,0.45625,205.24225,0.168825
pe_basin_0_0062,5.101301684065102,11.198125,8.1445,2.458975,0.33662499999999995,0.8940625,0.25875000000000004,189.99025,0.210475
pe_basin_0_0063,5.61076207645009,11.236975,9.133500000000002,1.2268750000000002,0.190925,1.4759375,0.56375,174.73825,0.252125
pe_basin_0_0064,7.483986067168843,11.275825,10.1225,-0.00522499999999998,0.35677499999999995,2.0578125,0.36625,159.48624999999996,0.293775
pe_basin_0_0065,5.7639077028800845,11.314675,11.1115,2.109325,0.211075,0.2528125,0.16875,144.23425,0.33542500000000003
pe_basin_0_0066,7.553228781979372,11.353525,12.1005,0.8772250000000001,0.376925,0.8346875000000001,0.47375,128.98225,0.377075
pe_basin_0_0067,5.7733344778498745,11.392375,13.0895,2.991775,0.231225,1.4165625,0.27625,113.73025,0.418725
pe_basin_0_0068,7.38371268926379,11.431225,14.078500000000002,1.759675,0.397075,1.9984375,0.58125,98.47825,0.460375
pe_basin_0_0069,5.108864673893256,11.470075,6.4245,0.527575,0.251375,0.1934375,0.38375,83.22625000000002,0.502025
pe_basin_0_0070,4.8116964182915085,11.508925,7.413500000000001,2.642125,0.417225,0.7753125000000001,0.18625000000000005,67.97425,0.051225
pe_basin_0_0071,5.502531905765392,11.547775,8.4025,1.410025,0.271525,1.3571875,0.49125,52.72225000000001,0.092875
pe_basin_0_0072,7.240316585705857,11.586625,9.3915,0.17792499999999994,0.437375,1.9390625,0.29375,37.47025,0.134525
pe_basin_0_0073,5.7228285651809845,11.625475,10.3805,2.292475,0.291675,0.1340625,0.59875,22.21825,0.17617500000000005
pe_basin_0_0074,7.341865822408643,11.664325,11.369500000000002,1.060375,0.457525,0.7159375,0.40125,6.9662500000000005,0.21782500000000005
pe_basin_0_0075,8.169860579682537,11.703175,12.3585,-0.17172500000000002,0.311825,1.2978124999999998,0.20375,374.92075,0.259475
pe_basin_0_0076,7.192268852849734,11.742025,13.3475,1.942825,0.477675,1.8796875,0.50875,359.66875,0.301125
pe_basin_0_0077,8.082016984969435,11.780875,14.3365,0.7107249999999999,0.331975,0.0746875,0.31125,344.41675,0.34277500000000005
pe_basin_0_0078,4.078906301560654,11.819725,6.6825,2.825275,0.186275,0.6565625,0.61625,329.16475,0.384425
pe_basin_0_0079,5.266754997945718,11.858575,7.6715,1.593175,0.352125,1.2384375,0.41875,313.91275,0.426075
pe_basin_0_0080,5.805700456939647,11.897425,8.6605,0.361075,0.206425,1.8203125,0.22125,298.66075,0.4677250000000001
pe_basin_0_0081,5.551824207489542,11.936274999999998,9.649500000000002,2.475625,0.372275,2.4021875,0.52625,283.40875,0.509375
pe_basin_0_0082,6.090951289889037,11.975124999999998,10.6385,1.243525,0.226575,0.5971875000000001,0.32875,268.15675,0.058575
pe_basin_0_0083,8.042553405705862,12.013975,11.6275,0.01142499999999999,0.392425,1.1790625,0.63375,252.90475,0.100225
pe_basin_0_0084,6.200448340512319,12.052825,12.616500000000002,2.125975,0.246725,1.7609375,0.43625,237.65275000000003,0.14187500000000006
pe_basin_0_0085,7.952712454901889,12.091675,13.605500000000005,0.8938750000000002,0.412575,2.3428125,0.23875,222.40075,0.18352500000000005
pe_basin_0_0086,6.120538420924048,12.130525,14.594500000000005,3.0084250000000003,0.266875,0.5378125,0.54375,207.14875,0.225175
pe_basin_0_0087,4.950197064235518,12.169375,6.9405,1.7763250000000004,0.432725,1.1196875,0.34625,191.89675,0.26682500000000003
pe_basin_0_0088,5.678825354258993,12.208225,7.929500000000001,0.5442250000000001,0.287025,1.7015625,0.14875000000000002,176.64475,0.308475
pe_basin_0_0089,5.3039781623073,12.247075,8.918500000000002,2.6587750000000003,0.4528749999999999,2.2834375,0.45375,161.39274999999995,0.350125
pe_basin_0_0090,6.042452903432088,12.285925,9.9075,1.426675,0.307175,0.4784375,0.25625000000000003,146.14075,0.391775
pe_basin_0_0091,7.8136814298610275,12.324775,10.8965,0.19457500000000005,0.4730249999999999,1.0603125,0.56125,130.88875,0.433425
pe_basin_0_0092,6.164819935072242,12.363625,11.8855,2.309125,0.327325,1.6421875,0.36375,115.63675,0.4750750000000001
pe_basin_0_0093,6.457641980389634,12.402475,12.8745,1.077025,0.181625,2.2240625,0.16625,100.38475,0.5167250000000001
pe_basin_0_0094,8.66664956812841,12.441325,13.863500000000002,-0.15507500000000002,0.347475,0.4190625,0.47125,85.13275,0.06592500000000001
pe_basin_0_0095,6.50429256914029,12.480175,14.852500000000004,1.959475,0.201775,1.0009375,0.27375000000000005,69.88075,0.107575
pe_basin_0_0096,5.420242309414351,12.519025,7.1985,0.727375,0.367625,1.5828124999999995,0.57875,54.62875000000001,0.14922500000000002
pe_basin_0_0097,4.304922266540727,12.557875,8.1875,2.8419250000000003,0.221925,2.1646875,0.38125,39.37675000000001,0.190875
pe_basin_0_0098,5.856980207790956,12.596725,9.1765,1.609825,0.387775,0.3596875,0.18375,24.12475,0.23252500000000004
pe_basin_0_0099,6.4184075583517455,12.635575,10.165500000000002,0.377725,0.242075,0.9415625,0.48875,8.87275,0.2741750000000001
pe_basin_0_0100,6.005944699239924,12.674425,11.154500000000002,2.492275,0.407925,1.5234375,0.29125,376.82725,0.315825
pe_basin_0_0101,6.640807582444973,12.713275,12.1435,1.260175,0.262225,2.1053125,0.59625,361.57525,0.357475
pe_basin_0_0102,8.520356163597205,12.752125,13.1325,0.028074999999999992,0.428075,0.3003125,0.39875,346.32325,0.399125
pe_basin_0_0103,6.636961081794512,12.790975,14.1215,2.142625,0.282375,0.8821875,0.20125,331.07125,0.440775
pe_basin_0_0104,5.080545415606885,12.829825,6.4675,0.910525,0.448225,1.4640625,0.5062500000000001,315.81925,0.482425
pe_basin_0_0105,4.115721320085132,12.868675,7.4565,3.025075,0.302525,2.0459375,0.30875,300.56725,0.5240750000000001
pe_basin_0_0106,5.5902170891683065,12.907525,8.445500000000001,1.7929750000000002,0.468375,0.24093750000000005,0.61375,285.31525,0.073275
pe_basin_0_0107,6.357968288462134,12.946375,9.4345,0.560875,0.322675,0.8228125000000001,0.41625,270.06325,0.114925
pe_basin_0_0108,4.712291850471359,12.985225,10.4235,2.675425,0.17697500000000002,1.4046875,0.21875,254.81125,0.15657500000000002
pe_basin_0_0109,6.596336375741442,13.024075,11.4125,1.443325,0.342825,1.9865625,0.5237499999999999,239.55925,0.19822500000000004
pe_basin_0_0110,6.908264394187237,13.062925,12.401500000000002,0.211225,0.197125,0.1815625,0.32625000000000004,224.30725,0.239875
pe_basin_0_0111,6.577521479836237,13.101775,13.3905,2.325775,0.362975,0.7634375,0.6312500000000001,209.05525,0.281525
pe_basin_0_0112,7.0405477559066405,13.140625,14.3795,1.0936750000000002,0.217275,1.3453125,0.43375,193.80325,0.323175
pe_basin_0_0113,5.556854558146949,13.179475,6.7255,-0.13842500000000002,0.383125,1.9271875,0.23625,178.55125,0.364825
pe_basin_0_0114,4.399110491163661,13.218325,7.714500000000001,1.976125,0.237425,0.1221875,0.54125,163.29925,0.406475
pe_basin_0_0115,6.157227218821113,13.257175,8.703500000000002,0.7440249999999999,0.403275,0.7040625000000001,0.34375,148.04725,0.4481250000000001
pe_basin_0_0116,4.711308164508881,13.296025,9.6925,2.858575,0.257575,1.2859374999999995,0.14625000000000002,132.79525,0.489775
pe_basin_0_0117,6.425087078462349,13.334875,10.6815,1.626475,0.423425,1.8678125,0.45125,117.54325,0.531425
pe_basin_0_0118,7.084443870007258,13.373725,11.6705,0.394375,0.277725,0.0628125,0.25375000000000003,102.29125,0.080625
pe_basin_0_0119,6.413275348996999,13.412575,12.6595,2.508925,0.443575,0.6446875000000001,0.5587500000000001,87.03925000000002,0.122275
pe_basin_0_0120,7.167405171803648,13.451425,13.648500000000002,1.276825,0.297875,1.2265625,0.36125,71.78725,0.16392500000000002
pe_basin_0_0121,8.912452407940206,13.490275,14.637500000000005,0.04472499999999999,0.463725,1.8084375,0.16375,56.53525,0.205575
pe_basin_0_0122,4.210947174859143,13.529125,6.9835,2.159275,0.318025,2.3903125,0.46875,41.28325,0.2472250000000001
pe_basin_0_0123,4.60805296711896,13.567975,7.9725,0.927175,0.172325,0.5853125,0.27125,26.03125,0.288875
pe_basin_0_0124,4.5895680595798165,13.606825,8.961500000000003,3.041725,0.338175,1.1671874999999998,0.57625,10.77925,0.330525
pe_basin_0_0125,4.939627324532413,13.645675,9.950500000000002,1.809625,0.192475,1.7490625,0.37875,378.73375,0.372175
pe_basin_0_0126,7.0284698133536185,13.684525,10.9395,0.5775250000000001,0.358325,2.3309375,0.18125,363.48175,0.4138250000000001
pe_basin_0_0127,5.17069118784532,13.723375,11.9285,2.692075,0.212625,0.5259375000000001,0.48625,348.22975,0.455475
pe_basin_0_0128,7.095181484252458,13.762225,12.9175,1.4599749999999998,0.378475,1.1078125,0.28875,332.97775,0.497125
pe_basin_0_0129,7.588499743240174,13.801075,13.9065,0.227875,0.232775,1.6896875,0.59375,317.72575,0.5387750000000001
pe_basin_0_0130,6.930909767918466,13.839925,14.895500000000002,2.342425,0.398625,2.2715625,0.39625,302.47375,0.087975
pe_basin_0_0131,4.496901879755226,13.878775,7.2415,1.1103250000000002,0.252925,0.4665625,0.19875,287.2217500000001,0.12962500000000002
pe_basin_0_0132,6.444911980148863,13.917625,8.230500000000001,-0.121775,0.418775,1.0484375,0.50375,271.96975,0.171275
pe_basin_0_0133,4.9464525782349185,13.956475,9.2195,1.992775,0.273075,1.6303124999999998,0.30625,256.71775,0.2129250000000001
pe_basin_0_0134,6.845458191072672,13.995325,10.2085,0.760675,0.438925,2.2121875,0.6112500000000001,241.46575,0.254575
pe_basin_0_0135,5.211659439965973,14.034175,11.197500000000002,2.875225,0.293225,0.4071875,0.41375,226.21375,0.296225
pe_basin_0_0136,6.916638978835124,14.073025,12.186500000000002,1.643125,0.459075,0.9890625,0.21625,210.96175,0.33787500000000004
pe_basin_0_0137,7.702513613485505,14.111875,13.1755,0.4110250000000001,0.313375,1.5709375,0.52125,195.70975,0.379525
pe_basin_0_0138,6.760686947689041,14.150725,14.1645,2.525575,0.479225,2.1528125,0.32375,180.45775,0.421175
pe_basin_0_0139,4.319986226081493,14.189575,6.5105,1.2934750000000002,0.333525,0.3478125,0.62875,165.20575,0.462825
pe_basin_0_0140,4.701825412444082,14.228425,7.4995,0.061374999999999985,0.187825,0.9296875,0.43125,149.95375,0.504475
pe_basin_0_0141,4.82695854641308,14.267275,8.4885,2.1759250000000003,0.353675,1.5115625,0.23375,134.70174999999998,0.053675
pe_basin_0_0142,5.178733168969464,14.306125,9.4775,0.943825,0.207975,2.0934375,0.5387500000000001,119.44975,0.095325
pe_basin_0_0143,5.112390296940092,14.344975,10.4665,3.0583750000000003,0.373825,0.2884375,0.34125000000000005,104.19775,0.136975
pe_basin_0_0144,5.529907081340807,14.383825,11.4555,1.8262750000000003,0.228125,0.8703124999999999,0.14375000000000002,88.94575,0.17862500000000006
pe_basin_0_0145,7.616285955008287,14.422675,12.4445,0.594175,0.393975,1.4521875,0.44875,73.69375000000002,0.220275
pe_basin_0_0146,5.689067467606107,14.461525,13.433500000000002,2.708725,0.248275,2.0340625,0.25125000000000003,58.44175,0.261925
pe_basin_0_0147,7.513470648511947,14.500375,14.422500000000005,1.476625,0.414125,0.2290625,0.55625,43.18975,0.303575
pe_basin_0_0148,4.59654226848673,14.539225,6.7685,0.244525,0.268425,0.8109375000000001,0.35875,27.93775,0.3452250000000001
pe_basin_0_0149,4.644273881912584,14.578074999999998,7.7575,2.359075,0.434275,1.3928125,0.16125,12.685750000000002,0.386875
pe_basin_0_0150,5.190005066252171,14.616924999999998,8.746500000000001,1.126975,0.288575,1.9746875,0.46625,380.64025,0.428525
pe_basin_0_0151,7.259472935338503,14.655774999999998,9.735500000000002,-0.105125,0.454425,0.1696875,0.26875000000000004,365.38825,0.4701750000000001
pe_basin_0_0152,5.573476151697872,14.694624999999998,10.7245,2.009425,0.308725,0.7515625,0.57375,350.13625,0.5118250000000001
pe_basin_0_0153,7.425560731246153,14.733475,11.713500000000002,0.777325,0.474575,1.3334374999999998,0.37625,334.88425,0.061025
pe_basin_0_0154,5.710649392128233,14.772325,12.7025,2.891875,0.328875,1.9153125,0.17875000000000002,319.63225,0.10267500000000004
pe_basin_0_0155,5.883820083675499,14.811175,13.6915,1.659775,0.183175,0.1103125,0.48375,304.38025,0.144325
pe_basin_0_0156,8.221551810905929,14.850025,14.680500000000002,0.427675,0.349025,0.6921875000000001,0.28625,289.12825,0.185975
pe_basin_0_0157,3.5237702275399365,14.888875,7.0265,2.542225,0.203325,1.2740625,0.59125,273.87625,0.227625
pe_basin_0_0158,5.074960138413288,14.927725,8.015500000000001,1.3101250000000002,0.369175,1.8559375,0.39375,258.62425,0.26927500000000004
pe_basin_0_0159,5.420825509318992,14.966575,9.0045,0.07802499999999997,0.223475,0.0509375,0.19625,243.37225,0.310925
pe_basin_0_0160,5.473446666517533,15.005425,9.9935,2.192575,0.389325,0.6328125,0.50125,228.12025,0.352575
pe_basin_0_0161,5.902536510091347,15.044275,10.982500000000002,0.960475,0.243625,1.2146875,0.30375,212.86825,0.3942250000000001
pe_basin_0_0162,5.599237022503191,15.083125,11.9715,3.075025,0.4094749999999999,1.7965625,0.60875,197.61625,0.435875
pe_basin_0_0163,6.156134140468053,15.121975,12.9605,1.842925,0.263775,2.3784375,0.41125,182.36425,0.477525
pe_basin_0_0164,8.100764907527608,15.160825,13.9495,0.6108250000000001,0.4296249999999999,0.5734375,0.21375,167.11225,0.519175
pe_basin_0_0165,6.174897850326348,15.199675,14.9385,2.725375,0.283925,1.1553125,0.51875,151.86025,0.068375
pe_basin_0_0166,4.8995243775606765,15.238525,7.2845,1.493275,0.4497749999999999,1.7371875,0.32125000000000004,136.60825,0.110025
pe_basin_0_0167,5.435018295462384,15.277375,8.2735,0.26117499999999993,0.304075,2.3190625,0.62625,121.35625,0.151675
pe_basin_0_0168,5.303392261252314,15.316225,9.2625,2.375725,0.4699249999999999,0.5140625000000001,0.42875,106.10425,0.193325
pe_basin_0_0169,5.9453333810980284,15.355075,10.2515,1.143625,0.324225,1.0959375,0.23125,90.85225,0.23497500000000004
pe_basin_0_0170,5.980033532095519,15.393925,11.2405,-0.088475,0.17852500000000002,1.6778125,0.53625,75.60025,0.276625
pe_basin_0_0171,6.171667146527997,15.432775,12.229500000000002,2.026075,0.344375,2.2596875,0.33875,60.34825,0.31827500000000003
pe_basin_0_0172,6.369760148636155,15.471625,13.218500000000002,0.7939750000000001,0.198675,0.4546875,0.14125,45.09625000000001,0.359925
pe_basin_0_0173,6.151395132725325,15.510475,14.2075,2.908525,0.364525,1.0365624999999998,0.44625,29.84425,0.401575
pe_basin_0_0174,3.5678293691412435,15.549325,6.5535000000000005,1.676425,0.218825,1.6184375,0.24875000000000005,14.59225,0.443225
pe_basin_0_0175,5.326836351486004,15.588175,7.5425,0.4443250000000001,0.384675,2.2003125,0.55375,382.54675,0.484875
pe_basin_0_0176,3.9326617185898667,15.627025,8.531500000000001,2.558875,0.238975,0.3953125,0.35625,367.29475,0.5265250000000001
pe_basin_0_0177,5.845453766660321,15.665875,9.5205,1.326775,0.404825,0.9771875,0.15875,352.04275,0.075725
pe_basin_0_0178,6.278845953645768,15.704725,10.5095,0.09467499999999998,0.259125,1.5590624999999998,0.46375,336.79075,0.11737500000000002
pe_basin_0_0179,6.054441245159648,15.743575,11.498500000000002,2.209225,0.424975,2.1409375,0.26625,321.53875,0.15902500000000006
pe_basin_0_0180,6.6356088964626805,15.782425,12.4875,0.977125,0.279275,0.3359375,0.57125,306.28675,0.200675
pe_basin_0_0181,6.016814296636867,15.821275,13.4765,3.0916750000000004,0.445125,0.9178125,0.37375,291.03475,0.242325
pe_basin_0_0182,6.722282178563575,15.860125,14.465500000000002,1.859575,0.29942499999999994,1.4996875,0.17625000000000002,275.78275,0.28397500000000003
pe_basin_0_0183,5.164189866655558,15.898975,6.8115000000000006,0.627475,0.465275,2.0815625,0.48125,260.53075,0.325625
pe_basin_0_0184,3.9456290099323255,15.937825,7.8005,2.742025,0.31957499999999994,0.2765625,0.28375,245.27875,0.367275
pe_basin_0_0185,4.023003332325201,15.976675,8.7895,1.509925,0.173875,0.8584375000000001,0.58875,230.02675,0.408925
pe_basin_0_0186,6.318941881372795,16.015525,9.7785,0.277825,0.33972499999999994,1.4403125,0.39125,214.77475,0.450575
pe_basin_0_0187,4.4009048191154205,16.054375,10.767500000000002,2.392375,0.194025,2.0221875,0.19375,199.52275,0.492225
pe_basin_0_0188,6.643638597060669,16.093225,11.7565,1.160275,0.359875,0.2171875,0.49875,184.27075,0.5338750000000001
pe_basin_0_0189,6.866472443303813,16.132075,12.745500000000002,-0.071825,0.214175,0.7990625,0.30125,169.01874999999995,0.08307500000000001
pe_basin_0_0190,6.685560537056775,16.170925,13.7345,2.042725,0.380025,1.3809375,0.60625,153.76675,0.124725
pe_basin_0_0191,7.116085943497225,16.209775,14.7235,0.8106249999999999,0.234325,1.9628125,0.40875,138.51475,0.166375
pe_basin_0_0192,3.9717704444320514,16.248625,7.0695000000000014,2.9251750000000003,0.400175,0.1578125,0.21125,123.26275,0.208025
pe_basin_0_0193,4.110382020129805,16.287475,8.0585,1.693075,0.254475,0.7396874999999999,0.51625,108.01075000000002,0.2496750000000001
pe_basin_0_0194,6.219317511980384,16.326325,9.0475,0.460975,0.420325,1.3215625,0.31875,92.75875,0.291325
pe_basin_0_0195,4.539500759911947,16.365175,10.0365,2.5755250000000003,0.274625,1.9034375,0.62375,77.50675000000003,0.332975
pe_basin_0_0196,6.5230449547761165,16.404025,11.0255,1.343425,0.440475,0.0984375,0.42625,62.25475000000001,0.374625
pe_basin_0_0197,7.118487586387807,16.442875,12.014500000000002,0.11132499999999998,0.294775,0.6803125000000001,0.22875,47.00275,0.4162750000000001
pe_basin_0_0198,6.5385638737867104,16.481725,13.0035,2.2258750000000003,0.460625,1.2621874999999998,0.53375,31.75075,0.457925
pe_basin_0_0199,7.281262344916376,16.520575,13.9925,0.993775,0.314925,1.8440625,0.33625000000000005,16.49875,0.4995750000000001
pe_basin_1_0000,3.245071348826244,16.54,6.360000000000003,3.1000000000000005,0.17000000000000007,0.6136096147264238,0.14452970165613593,271.7193130804096,0.33604333158318
pe_basin_1_0001,3.244538550952693,16.54,6.361952609869631,3.1000000000000005,0.17000000000000004,0.776620833955591,0.19509221198862028,272.0149519161871,0.35747041987941885
pe_basin_1_0002,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.5995980285074048,0.14,273.3707401562293,0.3806472939443669
pe_basin_1_0003,3.2243165280825212,16.476737751977232,6.36,3.1000000000000005,0.17000000000000004,0.8754047840108984,0.14,258.02774916126475,0.36601836422985673
pe_basin_1_0004,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000007,0.6414276313448792,0.1420464589876278,272.4870412963434,0.33672720217636676
pe_basin_1_0005,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6518123338970297,0.1400152338229365,271.29728614019433,0.34075490612417364
pe_basin_1_0006,3.2450713488262437,16.539999999999996,6.36,3.1000000000000005,0.17000000000000004,0.6387300939520175,0.14007616081267493,271.46231924362,0.3376099236349666
pe_basin_1_0007,3.2450713488262446,16.54,6.36,3.1000000000000005,0.17000000000000004,0.6338612638726416,0.14045976597120152,270.53169373000077,0.3366097689241563
