Name,temp_rmse,alpha,beta,mu,gamma,a_d,b_d,a_w,b_w
pe_basin_1_0007,2.776555225930819,16.539994862188,8.458038235087775,3.1000000000000005,0.1700000000572075,2.4196038757921965,0.26519009817136663,272.2319838086209,0.5386411188931021
pe_basin_1_0008,2.7765737596453826,16.539994587371428,8.457924764344629,3.1000000000000005,0.17000000005786894,2.4196105305393143,0.2652079177029241,272.25788520510065,0.5386414070868656
pe_basin_1_0009,2.7767070525494675,16.54,8.4571161341079,3.1000000000000005,0.17000000006024255,2.4196176049821063,0.2653468579128222,272.4090537487889,0.5386429289926575
pe_basin_1_0010,2.776570976899167,16.53999451979202,8.457941693701265,3.1000000000000005,0.17000000005797394,2.419610434919398,0.2652132595939121,272.25747442786985,0.5386415635364014
pe_basin_1_0011,2.776573381374403,16.539994505523847,8.457926993926236,3.1000000000000005,0.17000000005801866,2.419610275250339,0.2652155205302179,272.2551173300238,0.5386414481477012
pe_basin_1_0012,2.776570312937001,16.53999456427617,8.457945226393456,3.0999993667306693,0.17000000005785926,2.4196099244465428,0.26519785270029456,272.2577366268305,0.538641468601682
pe_basin_1_0013,2.7765741179853447,16.539994741202413,8.457922727522558,3.1000000000000005,0.1700000000579435,2.419610702273548,0.2652068884398482,272.2505607865877,0.5386414678995808
pe_basin_1_0014,2.7765709755145043,16.539994518542358,8.457941700925254,3.1,0.17000000005796126,2.419610897186607,0.26521328645306586,272.2584010992813,0.5386416693137008
pe_basin_1_0015,2.7765667862755525,16.539994551723574,8.457966632899678,3.0999992315526383,0.1700000000581116,2.4196105190429886,0.2651960517971507,272.26509100170085,0.538641367433861
pe_basin_1_0016,2.7765707123964,16.539994497296018,8.457943285923056,3.099999998795575,0.1700000000579011,2.4196103424775526,0.2652141734402935,272.2548562280234,0.5386414581909904
pe_basin_1_0017,2.7765710436295863,16.539994477199112,8.45794122672559,3.0999999805672185,0.1700000000581,2.41962715636059,0.2652031294970389,272.25199648645525,0.5386440257161088
pe_basin_1_0018,2.776570440566579,16.539994470248132,8.457944917700543,3.0999999968014675,0.17000000005814725,2.419625043945964,0.2652034244847383,272.25350561999056,0.5386440577355798
pe_basin_1_0019,2.776572882516998,16.53999456345015,8.45793009792135,3.1000000000000005,0.17000000005788893,2.4196104284076334,0.2652142266048292,272.254434579868,0.538641405560616
pe_basin_2_0000,2.766955341515982,16.539650587748856,6.36,-0.23,0.17091270493844835,0.4325748958103067,0.30326978872861243,359.92455035233917,0.3853508958945018
pe_basin_2_0001,2.763151326960965,16.54,6.36,-0.23,0.17000000000000004,0.131483254075449,0.3361722941299081,376.1128215501207,0.4565561309732488
pe_basin_2_0002,2.7668666334167864,16.539852296307394,6.360000832193083,-0.23,0.17088379104183676,0.4097924055093397,0.304602176744554,360.38151267881835,0.3874925992250121
pe_basin_2_0003,2.7625819746249527,16.539521928409243,6.3767959816052775,-0.23,0.17047481709431794,0.310976721795859,0.2922369105806452,336.26468011471366,0.4198422315932113
pe_basin_2_0004,2.7668811703939906,16.53996557883162,6.3600008137458905,-0.23,0.17088264574071474,0.4108472308894905,0.3045551789401501,360.366102122621,0.3874265134346308
pe_basin_2_0005,2.762608325887751,16.54,6.377163192742295,-0.23,0.1704747974795489,0.3124540904451978,0.2928895981566449,335.93963711473043,0.4182993233547333
pe_basin_2_0006,2.7667896616238656,16.539925204397942,6.36000054039482,-0.2299962939501352,0.1708627112731793,0.4181982928230476,0.3058825077689992,360.9071745521933,0.3850762198251946
pe_basin_2_0007,2.763235499250927,16.53995444772167,6.36,-0.23,0.17002184261471145,0.3730004474268737,0.3130059313822813,337.560823790447,0.38441432472556375
pe_basin_2_0008,2.7668679107829988,16.54,6.36,-0.23,0.1708781185789247,0.42889774673445735,0.3042135900801852,360.125235694642,0.3850472802313577
pe_basin_2_0009,2.7654079596500347,16.531146059540866,6.36,-0.2299996467548025,0.17089062184541726,0.4149508711837493,0.3044345733409697,360.40293942984647,0.3852396604537752
pe_basin_2_0010,2.7667973837623734,16.54,6.360000532866237,-0.22999626653582625,0.17086151473382294,0.4182958406066288,0.3058195083813455,360.89847862650595,0.38507617767674
pe_basin_2_0011,2.766077124195677,16.539926510607312,6.3600361861133,-0.23,0.17069641761593576,0.4299754755451561,0.3028149735491158,360.0194814431654,0.3850527912596188
pe_basin_2_0012,2.766966897762975,16.54,6.360000136552388,-0.22992071855331445,0.170900096807732,0.42312289970699657,0.3059573322213511,359.92556019867857,0.3876164760109371
pe_basin_2_0013,2.7668449832668416,16.54,6.36,-0.23,0.17087273458790112,0.4298286538387521,0.30363682598874925,359.9626069588346,0.3850394777672448
pe_basin_2_0014,2.7668701157427646,16.54,6.36,-0.2299999852566161,0.17087863610524814,0.42326165025052176,0.3085168401007796,360.3230428166531,0.38595702712930985
pe_basin_2_0015,2.766501567707344,16.537579751433412,6.36,-0.22999998950769526,0.1708894188224592,0.4304337509868,0.3030896706653555,361.1023081349891,0.3852568600398111
pe_basin_2_0016,2.734585426117362,16.355601512031473,6.360018209354296,-0.23,0.17021790803920436,0.2913305321406881,0.314276234636933,353.14334395569483,0.390648561929151
pe_basin_2_0017,2.76693677146479,16.54,6.360000842865107,-0.23,0.17089431612809372,0.4099363371806351,0.3042631059701539,360.5311002556277,0.38741051470196863
pe_basin_2_0018,2.7669875528948387,16.54,6.360000000335272,-0.22999999094720136,0.17090620705001427,0.42237287076281205,0.306204034100438,360.2922536496962,0.3855286034168287
pe_basin_2_0019,2.7668033822355715,16.539983602312994,6.36,-0.23,0.17086362432639746,0.43104506755732297,0.3037254380626141,359.9002285282468,0.3846475556325787
pe_basin_3_0000,2.7001706053144154,14.507286413582026,6.771865216620919,1.479149155103145,0.23706941886560176,1.3519322421958648,0.34290626966919935,316.8499868537915,0.5273422246782554
pe_basin_3_0001,2.6951144539509624,14.614759546719322,6.9011935074996105,1.2306537765828174,0.23576008758520242,1.2202461413873245,0.4237034929570982,334.41473482712274,0.5015135406314888
pe_basin_3_0002,2.700888357643229,14.515176651147847,6.774932417734595,1.4941206474358082,0.23700792130004456,1.352238725103196,0.3466293107719875,316.02593625079265,0.5249051104154997
pe_basin_3_0003,2.715090692622504,14.451026818262307,6.755122021934986,1.3502222111746414,0.24699342828666743,1.2988069363356691,0.38344140422969675,315.9771205309579,0.49188074114131003
pe_basin_3_0004,2.7078563431717586,14.420026124010523,6.9158048753134596,1.3422917172624553,0.2512365077180502,1.305895745067171,0.3809014529668212,312.95696876980423,0.5010199999574172
pe_basin_3_0005,2.699873601790349,14.423993174828201,6.883953225267802,1.3393393317315672,0.2460857665172042,1.2702029034776086,0.373791705389404,317.1215269518154,0.4967873733712631
pe_basin_3_0006,2.699811479398573,14.508754218487852,6.777439214050322,1.4952601966644248,0.2369276483767103,1.3524173519107514,0.34439533140305484,316.79076568229374,0.5262854249245424
pe_basin_3_0007,2.6978978401598237,14.422047465052852,6.895983700411757,1.3213317268401086,0.24560913949933286,1.2737588070492496,0.37437756815730094,316.9176735063719,0.49571663943876343
pe_basin_3_0008,2.6974057264596025,14.417512335774406,6.92400671987925,1.3347236105387577,0.24656311664412525,1.2739718010187324,0.3721040706085574,316.89167856927725,0.4926049247718736
pe_basin_3_0009,2.6973008487167496,14.429443235682065,6.916451415999197,1.3195449387482552,0.24568654122016595,1.2755415291027115,0.3718365017508429,316.89755423253195,0.4933006839271238
pe_basin_3_0010,2.7013214029530044,14.428177828239019,6.900116303233982,1.332427272292231,0.24716536714457868,1.276469281568979,0.3731023465185076,316.90567367130024,0.4960938204569315
pe_basin_3_0011,2.7007154520865697,14.41632833456665,6.884277692483292,1.3371332839487051,0.2468598397908302,1.2752282015192127,0.37487546940197575,316.9231746238172,0.4970226044474294
pe_basin_3_0012,2.698821753924147,14.422070734037803,6.896646788550725,1.3356099921484283,0.24610595040963293,1.2753973649936572,0.37410039733897743,316.8954899741124,0.4963321354007953
pe_basin_3_0013,2.6987256909579744,14.511097852981635,6.789152934546655,1.4843575556644668,0.23688340713614883,1.3536417592280945,0.34435429704514436,317.1766189594024,0.5270350417634345
pe_basin_3_0014,2.697517383075173,14.420299181858274,6.917460307455587,1.327800016952864,0.24625408123393738,1.2731704465263585,0.371965348733659,316.8941198390362,0.493288291481517
pe_basin_3_0015,2.7004161124727775,14.503644521826985,6.770366207106956,1.486158477873383,0.2372567761794829,1.3543827132554553,0.34573469600260737,316.8825000469733,0.5274139578847378
pe_basin_3_0016,2.7007022411862227,14.424327286296407,6.883434714300491,1.3361951583287468,0.2464534576545129,1.273260644951918,0.37445098775057467,317.1320369667852,0.4967115541488233
pe_basin_3_0017,2.700485999776988,14.430811959805009,6.901713297574338,1.3295031857845094,0.24669144554044273,1.2745133110128752,0.37978582812328626,316.9229904809873,0.4923051021014685
pe_basin_3_0018,2.7008724087230913,14.428103678963733,6.888324901313926,1.3310411249282825,0.2465318290648469,1.2775552307908973,0.37291023072072205,316.9100911595288,0.4965179144934392
pe_basin_3_0019,2.6997452632701173,14.42154291184267,6.895145351946548,1.3302989739398696,0.24652343420899614,1.2741035505301228,0.37392725317419684,316.91773231214677,0.4965683847958826
